UE;0;v2.1;SECSM;1749482829;10000;1;2880;2880;0;2089900004778;2;2;0;2;RRCSetupRequest; ;0;0;0;3;0;0
UE;1;v2.1;SECSM;1749482829;10000;1;2880;2880;0;2089900004778;2;2;0;2;RRCSetup; ;2;0;0;0;0;0
UE;2;v2.1;SECSM;1749482829;10000;1;2880;2880;0;2089900004778;2;2;0;2;RRCSetupComplete;Registrationrequest;2;1;0;1;0;0
UE;3;v2.1;SECSM;1749482829;10000;1;2880;2880;0;2089900004778;2;2;0;2;DLInformationTransfer;Authenticationrequest;2;1;0;0;0;0
UE;4;v2.1;SECSM;1749482829;10000;1;2880;2880;0;2089900004778;2;2;0;2;ULInformationTransfer;Authenticationresponse;2;1;0;0;0;0
UE;5;v2.1;SECSM;1749482829;10000;1;2880;2880;0;2089900004778;2;2;0;2;DLInformationTransfer;Securitymodecommand;2;1;0;0;0;0
UE;6;v2.1;SECSM;1749482829;10000;1;2880;2880;0;2089900004778;2;2;0;2;ULInformationTransfer;Securitymodecomplete;2;1;0;0;0;0
UE;7;v2.1;SECSM;1749482829;10000;1;2880;2880;0;2089900004778;2;2;0;2;SecurityModeCommand; ;2;1;0;0;0;0
UE;8;v2.1;SECSM;1749482829;10000;1;2880;2880;0;2089900004778;2;2;0;2;SecurityModeComplete; ;2;1;3;0;0;0
UE;9;v2.1;SECSM;1749482835;10000;2;61923;61923;0;2089900004788;2;2;0;2;RRCSetupRequest; ;0;0;0;3;0;0
UE;10;v2.1;SECSM;1749482835;10000;2;61923;61923;0;2089900004788;2;2;0;2;RRCSetup; ;2;0;0;0;0;0
UE;11;v2.1;SECSM;1749482835;10000;2;61923;61923;0;2089900004788;2;2;0;2;RRCSetupComplete;Registrationrequest;2;1;0;1;0;0
UE;12;v2.1;SECSM;1749482835;10000;2;61923;61923;0;2089900004788;2;2;0;2;DLInformationTransfer;Authenticationrequest;2;1;0;0;0;0
UE;13;v2.1;SECSM;1749482835;10000;2;61923;61923;0;2089900004788;2;2;0;2;ULInformationTransfer;Authenticationresponse;2;1;0;0;0;0
UE;14;v2.1;SECSM;1749482835;10000;2;61923;61923;0;2089900004788;2;2;0;2;DLInformationTransfer;Securitymodecommand;2;1;0;0;0;0
UE;15;v2.1;SECSM;1749482835;10000;2;61923;61923;0;2089900004788;2;2;0;2;ULInformationTransfer;Securitymodecomplete;2;1;0;0;0;0
UE;16;v2.1;SECSM;1749482835;10000;2;61923;61923;0;2089900004788;2;2;0;2;SecurityModeCommand; ;2;1;0;0;0;0
UE;17;v2.1;SECSM;1749482835;10000;2;61923;61923;0;2089900004788;2;2;0;2;SecurityModeComplete; ;2;1;3;0;0;0
UE;18;v2.1;SECSM;1749482840;10000;3;57035;57035;0;0;0;0;0;0;RRCSetupRequest; ;0;0;0;3;0;0
UE;19;v2.1;SECSM;1749482840;10000;3;57035;57035;0;0;0;0;0;0;RRCSetup; ;2;0;0;0;0;0
UE;20;v2.1;SECSM;1749482841;10000;3;57035;57035;0;2089900004798;2;2;0;2;RRCSetupComplete;Registrationrequest;2;1;0;1;0;0
UE;21;v2.1;SECSM;1749482841;10000;3;57035;57035;0;2089900004798;2;2;0;2;DLInformationTransfer;Authenticationrequest;2;1;0;0;0;0
UE;22;v2.1;SECSM;1749482841;10000;3;57035;57035;0;2089900004798;2;2;0;2;ULInformationTransfer;Authenticationresponse;2;1;0;0;0;0
UE;23;v2.1;SECSM;1749482841;10000;3;57035;57035;0;2089900004798;2;2;0;2;DLInformationTransfer;Securitymodecommand;2;1;0;0;0;0
UE;24;v2.1;SECSM;1749482841;10000;3;57035;57035;0;2089900004798;2;2;0;2;ULInformationTransfer;Securitymodecomplete;2;1;0;0;0;0
UE;25;v2.1;SECSM;1749482841;10000;3;57035;57035;0;2089900004798;2;2;0;2;SecurityModeCommand; ;2;1;0;0;0;0
UE;26;v2.1;SECSM;1749482841;10000;3;57035;57035;0;2089900004798;2;2;0;2;SecurityModeComplete; ;2;1;3;0;0;0
UE;27;v2.1;SECSM;1749482846;10000;4;53243;53243;0;0;0;0;0;0;RRCSetupRequest; ;0;0;0;3;0;0
UE;28;v2.1;SECSM;1749482846;10000;4;53243;53243;0;0;0;0;0;0;RRCSetup; ;2;0;0;0;0;0
UE;29;v2.1;SECSM;1749482847;10000;4;53243;53243;0;2089900004709;2;2;0;2;RRCSetupComplete;Registrationrequest;2;1;0;1;0;0
UE;30;v2.1;SECSM;1749482847;10000;4;53243;53243;0;2089900004709;2;2;0;2;DLInformationTransfer;Authenticationrequest;2;1;0;0;0;0
UE;31;v2.1;SECSM;1749482847;10000;4;53243;53243;0;2089900004709;2;2;0;2;ULInformationTransfer;Authenticationresponse;2;1;0;0;0;0
UE;32;v2.1;SECSM;1749482847;10000;4;53243;53243;0;2089900004709;2;2;0;2;DLInformationTransfer;Securitymodecommand;2;1;0;0;0;0
UE;33;v2.1;SECSM;1749482847;10000;4;53243;53243;0;2089900004709;2;2;0;2;ULInformationTransfer;Securitymodecomplete;2;1;0;0;0;0
UE;34;v2.1;SECSM;1749482847;10000;4;53243;53243;0;2089900004709;2;2;0;2;SecurityModeCommand; ;2;1;0;0;0;0
UE;35;v2.1;SECSM;1749482847;10000;4;53243;53243;0;2089900004709;2;2;0;2;SecurityModeComplete; ;2;1;3;0;0;0
UE;36;v2.1;SECSM;1749482848;10000;4;53243;53243;0;2089900004709;2;2;0;2;SecurityModeComplete; ;2;1;3;0;0;0
UE;37;v2.1;SECSM;1749482848;10000;4;53243;53243;0;2089900004709;2;2;0;2;RRCRelease; ;1;0;0;0;0;0
UE;38;v2.1;SECSM;1749482848;10000;4;53243;53243;0;2089900004709;2;2;0;2;RRCReconfigurationComplete; ;1;0;0;0;0;0
UE;39;v2.1;SECSM;1749482880;20000;1;54649;54649;0;2089900004719;0;2;0;2;RRCSetupRequest; ;0;0;0;3;0;0
UE;40;v2.1;SECSM;1749482880;20000;1;54649;54649;0;2089900004719;0;2;0;2;RRCSetup; ;2;0;0;0;0;0
UE;41;v2.1;SECSM;1749482880;20000;1;54649;54649;0;2089900004719;0;2;0;2;RRCSetupComplete;Registrationrequest;2;1;0;1;0;0
UE;42;v2.1;SECSM;1749482880;20000;1;54649;54649;0;2089900004719;0;2;0;2;DLInformationTransfer;Authenticationrequest;2;1;0;0;0;0
UE;43;v2.1;SECSM;1749482880;20000;1;54649;54649;0;2089900004719;0;2;0;2;ULInformationTransfer;Authenticationresponse;2;1;0;0;0;0
UE;44;v2.1;SECSM;1749482880;20000;1;54649;54649;0;2089900004719;0;2;0;2;DLInformationTransfer;Securitymodecommand;2;1;0;0;0;0
UE;45;v2.1;SECSM;1749482880;20000;1;54649;54649;0;2089900004719;0;2;0;2;ULInformationTransfer;Securitymodecomplete;2;1;0;0;0;0
UE;46;v2.1;SECSM;1749482880;20000;1;54649;54649;0;2089900004719;0;2;0;2;SecurityModeCommand; ;2;1;0;0;0;0
UE;47;v2.1;SECSM;1749482880;20000;1;54649;54649;0;2089900004719;0;2;0;2;SecurityModeComplete; ;2;1;1;0;0;0
UE;48;v2.1;SECSM;1749482880;20000;1;54649;54649;0;2089900004719;0;2;0;2;RRCReconfiguration; ;2;1;1;0;0;0
UE;49;v2.1;SECSM;1749482880;20000;1;54649;54649;0;2089900004719;0;2;0;2;RRCReconfigurationComplete; ;2;1;1;0;0;0
UE;50;v2.1;SECSM;1749482880;20000;1;54649;54649;0;2089900004719;0;2;0;2;UECapabilityEnquiry; ;2;1;1;0;0;0
UE;51;v2.1;SECSM;1749482880;20000;1;54649;54649;0;2089900004719;0;2;0;2;UECapabilityInformation; ;2;1;1;0;0;0
UE;52;v2.1;SECSM;1749482881;20000;1;54649;54649;0;2089900004719;0;2;0;2;ULInformationTransfer;Registrationcomplete;2;2;1;0;0;0
UE;53;v2.1;SECSM;1749482881;20000;1;54649;54649;0;2089900004719;0;2;0;2;ULInformationTransfer;ULNAStransport;2;2;1;0;0;0
UE;54;v2.1;SECSM;1749482881;20000;1;54649;54649;0;2089900004719;0;2;0;2;RRCReconfiguration; ;2;2;1;0;0;0
UE;55;v2.1;SECSM;1749482881;20000;1;54649;54649;0;2089900004719;0;2;0;2;RRCReconfigurationComplete; ;2;2;1;0;0;0
UE;56;v2.1;SECSM;1749482886;20000;2;60544;60544;0;2089900004729;0;2;0;2;RRCSetupRequest; ;0;0;0;3;0;0
UE;57;v2.1;SECSM;1749482886;20000;2;60544;60544;0;2089900004729;0;2;0;2;RRCSetup; ;2;0;0;0;0;0
UE;58;v2.1;SECSM;1749482886;20000;2;60544;60544;0;2089900004729;0;2;0;2;RRCSetupComplete;Registrationrequest;2;1;0;1;0;0
UE;59;v2.1;SECSM;1749482886;20000;2;60544;60544;0;2089900004729;0;2;0;2;DLInformationTransfer;Authenticationrequest;2;1;0;0;0;0
UE;60;v2.1;SECSM;1749482886;20000;2;60544;60544;0;2089900004729;0;2;0;2;ULInformationTransfer;Authenticationresponse;2;1;0;0;0;0
UE;61;v2.1;SECSM;1749482886;20000;2;60544;60544;0;2089900004729;0;2;0;2;DLInformationTransfer;Securitymodecommand;2;1;0;0;0;0
UE;62;v2.1;SECSM;1749482886;20000;2;60544;60544;0;2089900004729;0;2;0;2;ULInformationTransfer;Securitymodecomplete;2;1;0;0;0;0
UE;63;v2.1;SECSM;1749482886;20000;2;60544;60544;0;2089900004729;0;2;0;2;SecurityModeCommand; ;2;1;0;0;0;0
UE;64;v2.1;SECSM;1749482886;20000;2;60544;60544;0;2089900004729;0;2;0;2;SecurityModeComplete; ;2;1;1;0;0;0
UE;65;v2.1;SECSM;1749482886;20000;2;60544;60544;0;2089900004729;0;2;0;2;RRCReconfiguration; ;2;1;1;0;0;0
UE;66;v2.1;SECSM;1749482886;20000;2;60544;60544;0;2089900004729;0;2;0;2;RRCReconfigurationComplete; ;2;1;1;0;0;0
UE;67;v2.1;SECSM;1749482886;20000;2;60544;60544;0;2089900004729;0;2;0;2;UECapabilityEnquiry; ;2;1;1;0;0;0
UE;68;v2.1;SECSM;1749482886;20000;2;60544;60544;0;2089900004729;0;2;0;2;UECapabilityInformation; ;2;1;1;0;0;0
UE;69;v2.1;SECSM;1749482888;20000;2;60544;60544;0;2089900004729;0;2;0;2;ULInformationTransfer;Registrationcomplete;2;2;1;0;0;0
UE;70;v2.1;SECSM;1749482888;20000;2;60544;60544;0;2089900004729;0;2;0;2;ULInformationTransfer;ULNAStransport;2;2;1;0;0;0
UE;71;v2.1;SECSM;1749482888;20000;2;60544;60544;0;2089900004729;0;2;0;2;RRCReconfiguration; ;2;2;1;0;0;0
UE;72;v2.1;SECSM;1749482888;20000;2;60544;60544;0;2089900004729;0;2;0;2;RRCReconfigurationComplete; ;2;2;1;0;0;0
UE;73;v2.1;SECSM;1749482916;30000;1;38835;38835;0;2089900004739;2;2;0;2;RRCSetupRequest; ;0;0;0;3;0;0
UE;74;v2.1;SECSM;1749482916;30000;1;38835;38835;0;2089900004739;2;2;0;2;RRCSetup; ;2;0;0;0;0;0
UE;75;v2.1;SECSM;1749482916;30000;1;38835;38835;0;2089900004739;2;2;0;2;RRCSetupComplete;Registrationrequest;2;1;0;1;0;0
UE;76;v2.1;SECSM;1749482916;30000;1;38835;38835;0;2089900004739;2;2;0;2;DLInformationTransfer;Authenticationrequest;2;1;0;0;0;0
UE;77;v2.1;SECSM;1749482916;30000;1;38835;38835;0;2089900004739;2;2;0;2;ULInformationTransfer;Authenticationresponse;2;1;0;0;0;0
UE;78;v2.1;SECSM;1749482916;30000;1;38835;38835;0;2089900004739;2;2;0;2;DLInformationTransfer;Securitymodecommand;2;1;0;0;0;0
UE;79;v2.1;SECSM;1749482916;30000;1;38835;38835;0;2089900004739;2;2;0;2;ULInformationTransfer;Securitymodecomplete;2;1;0;0;0;0
UE;80;v2.1;SECSM;1749482916;30000;1;38835;38835;0;2089900004739;2;2;0;2;SecurityModeCommand; ;2;1;0;0;0;0
UE;81;v2.1;SECSM;1749482916;30000;1;38835;38835;0;2089900004739;2;2;0;2;SecurityModeComplete; ;2;1;3;0;0;0
UE;82;v2.1;SECSM;1749482922;30000;2;11818;11818;123456;2089900004749;2;2;0;2;RRCSetupRequest; ;0;0;0;3;0;0
UE;83;v2.1;SECSM;1749482922;30000;2;11818;11818;123456;2089900004749;2;2;0;2;RRCSetup; ;2;0;0;0;0;0
UE;84;v2.1;SECSM;1749482922;30000;2;11818;11818;123456;2089900004749;2;2;0;2;RRCSetupComplete;Registrationrequest;2;1;0;1;0;0
UE;85;v2.1;SECSM;1749482922;30000;2;11818;11818;123456;2089900004749;2;2;0;2;DLInformationTransfer;Authenticationrequest;2;1;0;0;0;0
UE;86;v2.1;SECSM;1749482922;30000;2;11818;11818;123456;2089900004749;2;2;0;2;ULInformationTransfer;Authenticationresponse;2;1;0;0;0;0
UE;87;v2.1;SECSM;1749482922;30000;2;11818;11818;123456;2089900004749;2;2;0;2;DLInformationTransfer;Securitymodecommand;2;1;0;0;0;0
UE;88;v2.1;SECSM;1749482922;30000;2;11818;11818;123456;2089900004749;2;2;0;2;ULInformationTransfer;Securitymodecomplete;2;1;0;0;0;0
UE;89;v2.1;SECSM;1749482922;30000;2;11818;11818;123456;2089900004749;2;2;0;2;SecurityModeCommand; ;2;1;0;0;0;0
UE;90;v2.1;SECSM;1749482922;30000;2;11818;11818;123456;2089900004749;2;2;0;2;SecurityModeComplete; ;2;1;3;0;0;0
UE;91;v2.1;SECSM;1749482954;30000;3;39592;39592;123456;2089900000000;0;0;0;0;RRCSetupRequest; ;0;0;0;3;0;0
UE;92;v2.1;SECSM;1749482954;30000;3;39592;39592;123456;2089900000000;0;0;0;0;RRCSetup; ;2;0;0;0;0;0
UE;93;v2.1;SECSM;1749482954;30000;3;39592;39592;123456;2089900000000;0;0;0;0;RRCSetupComplete;Registrationrequest;2;1;0;1;0;0
UE;94;v2.1;SECSM;1749482954;30000;3;39592;39592;123456;2089900000000;0;0;0;0;DLInformationTransfer;Authenticationrequest;2;1;0;0;0;0